Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature
2023,July,Telangana,Warangal Urban,80,2346,Bhadrakali Cheruvu,5.8,7.95,341,1.8,1.2,4,32,36,0.4,214,25
2023,July,Telangana,Warangal Urban,81,3084,"Waddepally tank, Kazipet",6,7.65,523,1.6,2.2,8,52,30,0.4,320,25
2023,July,Telangana,Warangal Urban,82,3085,Chinnawaddepally tank,0.3,8.16,1145,6.5,3.3,12,202,72,3.02,655,25
2023,July,Telangana,Warangal Urban,84,2345,Sai Cheruvu,0.3,8.12,7160,22,8.53,14,2153,309,2.82,4432,25
2023,July,Telangana,,85,4222,"Koneru, Kondagattu temple, Jagitiyal",4.4,7.17,655,2,2.4,9.2,92,40,0.68,422,25
2023,July,Telangana,Rajanna Siricilla,86,4223,"Vemulawada temple  Koneru , Karimnagar",0.3,7.18,1024,6.5,4.6,10,167,104,2.24,660,25
2023,July,Telangana,Sangareddy,88,4230,Kistaipally Cheruvu,5.5,6.87,2550,8,88,10,472,208,,1402,25
2023,July,Telangana,Sangareddy,89,4231,"Rayam Cheruvu,",7.9,6.86,1403,3.5,40,6.5,264,68,,778,25
2023,July,Telangana,Siddipet,90,4232,"Komati Cheruvu,",6.1,8.34,844,3,32,4.2,130,42,,506,25
2023,July,Telangana,RR-shamshabad,91,4235,Lake Kamuni (Shamshabad Lake),2.9,7.17,1325,4.4,20,10,144,52,2,776,25
2023,July,Telangana,Sangareddy,92,4233,"Gaddapotharam cheruvu,",5.9,6.7,2750,6.2,68,14,601,156,,1526,25
2023,July,Telangana,Sangareddy,93,4238,"Ameenpur Cheruvu,",7,6.78,1248,4.9,58,9,214,80,,695,25
2023,July,Telangana,Sangareddy,94,4239,"Mahaboobsagar Tank,",6.2,6.95,1045,2.5,27,4.5,191,48,,570,25
2023,July,Telangana,Sangareddy,95,4244,"Erdanoor Tank,",7.2,7.19,1705,3.9,48,4.2,317,52,,945,25
2023,July,Telangana,Sangareddy,96,4245,"Mallepally Tank,",7.2,7.71,2150,4.9,52,4.3,325,58,,1180,25
2023,July,Telangana,Warangal Urban,97,4247,"Mucharla Nagaram cheruvu, Warangal",4.2,7.57,801,3,3.8,12,88,38,0.4,520,25
2023,July,Telangana,Warangal Urban,98,4248,"Koti Cheruvu, Hanamkonda, Warangal",3.6,7.77,851,4.8,2.5,8,78,60,1.32,518,25
2023,July,Telangana,RR-shamshabad,99,4229,Neknampur Lake,0.3,7.18,1204,8,3.4,14,144,106,4.2,780,25
2023,July,Telangana,Warangal Urban,100,4249,"Rangasamudram, Warangal",2.8,7.16,824,4,3.6,12,84,58,0.4,502,25
2023,July,Telangana,Sangareddy,101,4661,Peddakanjarla Tank,6.6,6.29,522,2,20,3.8,60,40,,285,25
2023,July,Telangana,Sangareddy,102,4666,Ismailkhanpet Tank,6.3,6.32,1250,3.5,40,3.6,241,60,,685,25
2023,July,Telangana,Rangareddy,103,4670,"Bairamalaguda Cheruvu / Maddela Kunta, Medchal-Malkajigiri District.",0.3,7,844,8,23,14,88,92,2.8,478,25
2023,July,Telangana,Mulugu,105,4680,Laknavaram lake,6.2,7.53,279,1,0.3,2,22,8,0.4,170,25
2023,July,Telangana,Warangal Rural,106,4681,Pakala lake Narsampet,6.1,8.12,366,1.2,3,2,44,12,0.4,210,25
2023,July,Telangana,Sangareddy,108,4688,"Narinja River, Kothur - B (V), Zaheerabad",6.2,6.72,1002,3.2,17,3.8,124,32,,601,25
2023,July,Telangana,Hyderabad,109,1391,Hussain sagar Lake,0.3,7.3,1396,9,4.56,24,169,118,2.56,866,25
2023,July,Telangana,Hyderabad,110,3071,Langarhouse lake,0.3,7.14,922,8,4.78,32,98,78,3.26,592,25
2023,July,Telangana,Hyderabad,111,2341,Miralam tank,0.3,7.04,1444,10,8.24,16,191,129,1.96,910,25
2023,July,Telangana,Medchal Malkajgiri,112,3073,"Hasmathpet lake, Hasmathpet",0.3,7.35,1132,7,6.88,29,160,74,3.27,702,25
2023,July,Telangana,Medchal Malkajgiri,113,3072,Safilguda lake,0.3,7.32,1344,8,6.12,28,159,90,3.48,844,25
2023,July,Telangana,Medchal Malkajgiri,114,3075,Rangadhamuni cheruvu,0.3,7.34,1202,12,8.12,35,140,157,3.42,755,25
2023,July,Telangana,Medchal Malkajgiri,115,3076,"Amber cheruvu, Kukatpally",0.3,7.25,1104,9,4.68,18,140,86,2.88,684,25
2023,July,Telangana,Medchal Malkajgiri,116,3077,"Kapra cheruvu, Kapra",2,6.82,1086,4.8,6.82,18,128,66,1.84,674,25
2023,July,Telangana,RR-shamshabad,117,2357,Durgam cheruvu,2.6,6.98,854,2.8,3.92,26,120,39,1.09,528,25
2023,July,Telangana,Medchal Malkajgiri,118,2344,Nalla cheruvu,0.3,7.14,1452,10,8.48,34,162,118,3.27,914,25
2023,July,Telangana,Medchal Malkajgiri,119,2359,Pedda Cheruvu (Peerjadhi guda),0.3,7.32,980,8,6.54,17,147,86,3.59,588,25
2023,July,Telangana,RR-shamshabad,120,2342,Noor Md. Kunta,0.3,7.16,1542,6,16,8,175,88,2.4,956,25
2023,July,Telangana,Medchal Malkajgiri,121,3070,"Fox sagar, Jeedimetla",3,7.18,1305,3,7.84,19,152,35,1.94,810,25
2023,July,Telangana,Hyderabad,122,3074,Banjara Lake,0.3,6.94,899,10,7.46,26,132,102,2.51,558,25
2023,July,Telangana,Sangareddy,125,3086,Saki Tank,6.3,8.06,925,3,33,4.2,128,48,,508,25
2023,July,Telangana,Rangareddy,131,4672,"Medi Kunta (Wipro Lake), Nanakramguda",3,8.34,858,4.8,5.28,15,102,61,2.14,532,25
2023,July,Telangana,Rangareddy,133,4674,"Meedi Kunta, Hafeezpet (V), Serlingampally",2.4,7,688,5,4.24,16,98,43,0.94,426,25
2023,July,Telangana,Medchal Malkajgiri,134,4676,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",0.7,7.22,1488,8,8.8,10,163,105,2.96,884,25
2023,July,Telangana,Medchal Malkajgiri,135,4677,"Lingam Cheruvu, Suraram (V), Quthubullapur",0.3,7.13,1379,18,3.02,9,167,181,1.14,800,25
2023,July,Telangana,Rangareddy,136,4678,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",4.7,7.5,1038,10,12,12,144,115,1.6,644,25
2023,July,Telangana,Rangareddy,137,4679,HUDA Park Lake,3.8,7.34,2269,4,6.45,6,314,51,3.2,1462,25
2023,July,Telangana,Warangal,138,4683,"Pedda cheruvu, Madikonda",3.6,7.72,787,2.4,3,10,82,54,0.4,472,25
2023,July,Telangana,Sangareddy,139,4684,Campus Lake Icrisat,5.5,6.84,490,3.5,38,4.3,70,42,,270,25
2023,July,Telangana,Sangareddy,140,4685,Surisigal Lake Icrisat,6.2,7.78,1120,3.6,38,3.3,128,44,,611,25
2023,July,Telangana,Sangareddy,141,4686,Icrisat Lake,6.3,7.3,995,3.6,36,3.5,136,44,,545,25
2023,July,Telangana,Sangareddy,142,4687,Red Lake Icrisat,5.9,7.02,955,4.2,46,4.5,122,58,,525,25
2023,July,Telangana,RR-shamshabad,145,4691,"Nagole Cheruvu, Uppal Malkajigiri District.",0.3,7.25,1330,8,24,26,92,97,3.4,848,25
2023,July,Telangana,Medchal Malkajgiri,146,4692,"Ramanthapur Pedda Cheruvu, Medchal-Malkajigiri District.",0.3,8.26,928,12,17,16,110,131,2.2,584,25
2023,July,Telangana,Medchal Malkajgiri,150,4696,"Parki Cheruvu, Kukatpally (V), Balanagar",0.3,7.11,1350,12,4.17,8,157,145,1.96,814,25
2023,July,Telangana,RR-shamshabad,153,4699,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",4.6,7.06,706,2,22,10,72,12,2.4,446,25
2023,July,Telangana,RR-shamshabad,154,4700,"Large tank,/ Saroornagar, Rangareddy District.",0.3,7.34,1020,12,15,16,80,135,1.8,648,25
2023,July,Telangana,Rangareddy,155,4701,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",2,7.22,1280,4,5.24,14,152,40,2.86,794,25
2023,July,Telangana,Rangareddy,156,4702,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",3.8,7.26,889,12,NA,48.8,114,60,BDL,532,25
2023,July,Telangana,Rangareddy,158,4704,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",3.2,7.2,1020,4,13,12,90,52,2.4,648,25
2023,July,Telangana,Medchal Malkajgiri,159,4705,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",0.3,7.46,1340,14,5.2,8,165,199,3.17,840,25
2023,July,Telangana,Medchal Malkajgiri,168,5037,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",0.3,7.23,1402,10,12.3,9,161,137,1.44,892,25
2023,July,Telangana,Medchal Malkajgiri,171,5040,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",0.3,7.15,1064,12,12,18,150,151,1.8,650,25
2023,July,Telangana,Medchal Malkajgiri,172,5041,"Pathulguda, Uppal, Medchal Dist.",4,7.73,1326,3,16,16,168,24,2.2,826,25
2023,July,Telangana,Medchal Malkajgiri,173,5042,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",0.3,7.13,1230,14,7.6,18,139,199,4.06,724,25
2023,July,Telangana,Medchal Malkajgiri,174,5043,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",0.3,7.15,1082,14,9.4,15,154,180,3.86,702,25
2023,July,Telangana,Medchal Malkajgiri,175,5044,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",0.3,7.1,1201,8,10.28,28,135,71,3.08,758,25
2023,July,Telangana,Medchal Malkajgiri,176,5045,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",1.4,7.25,1202,5.4,6.8,8,140,66,1.98,758,25
2023,July,Telangana,Medchal Malkajgiri,177,5046,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",0.3,7.15,735,6,4.6,9,92,104,0.45,446,25
2023,July,Telangana,Medchal Malkajgiri,179,5048,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",0.3,6.99,987,8,5.8,11,110,112,1.82,598,25
2023,July,Telangana,Medchal Malkajgiri,181,5050,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",0.3,7.23,1402,8,6.4,12,163,128,2.48,912,25
2023,July,Telangana,Medchal Malkajgiri,182,5051,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",0.3,7.49,1370,10,12.6,9,182,144,0.99,858,25
2023,July,Telangana,Medchal Malkajgiri,184,5053,"Ramamma Kunta, Gachibowli, Rangareddy Dist (Dr. YSR Toursim College)",1.6,7.91,824,6,2.8,14,99,72,0.4,492,25
2023,July,Telangana,Medchal Malkajgiri,185,5054,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",2.2,7.2,912,3,3.81,16,142,32,0.98,564,25
2023,July,Telangana,Medchal Malkajgiri,186,5055,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",0.3,6.75,660,6,2.21,24,96,64,0.54,396,25
2023,July,Telangana,Medchal Malkajgiri,187,5056,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",2.4,7.2,730,4,3.86,16,120,43,2.34,446,25
2023,July,Telangana,Medchal Malkajgiri,188,5057,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",0.3,6.88,1315,10,5.56,26,155,139,1.24,812,25
2023,July,Telangana,Medchal Malkajgiri,189,5058,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",0.3,7.14,1133,6,5.28,17,135,67,1.28,702,25
2023,July,Telangana,Medchal Malkajgiri,190,5059,"Gopi Cheruvu,  Lingampally, Serilingampally, Rangareddy Dist.",0.3,7.12,1320,12,4.82,28,164,156,2.24,818,25
2023,July,Telangana,Medchal Malkajgiri,191,5060,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",0.3,7.2,1202,10,3.9,22,147,133,2.96,720,25
2023,July,Telangana,Medchal Malkajgiri,192,5061,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",1.4,7.18,925,5.2,4.12,20,112,59,2.96,568,25
2023,July,Telangana,Medchal Malkajgiri,193,5062,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",0.3,8.08,910,10,4.76,14,132,125,2.64,564,25
2023,July,Telangana,Medchal Malkajgiri,195,5111,"Nagireddy Kunta (Yapral Cheruvu), Yapral",2.3,7.59,1794,4.5,10.6,16,272,76,4.22,1046,25
2023,July,Telangana,Medchal Malkajgiri,196,5112,"Kamuni Cheruvu, Kukatpally",0.3,7.45,1289,8,4.6,15,143,92,1.32,762,25
2023,July,Telangana,Rangareddy,197,5113,"Chinna Cheruvu, Ramanthapur Bagat, Uppal",0.3,6.99,1261,6,8.12,19,155,56,2.46,784,25
2023,July,Telangana,Rangareddy,198,5114,"Shanthisarovor Pond, Gachibowli, Serilingmapally",4.2,7.16,422,2,1.2,10,66,28,0.4,266,25
2023,July,Telangana,Rangareddy,200,5116,"Kotha Cheruvu (Novotel Lake), Khanamet, Serilingampally",1,7.07,1002,4,2.8,13,112,58,0.4,605,25
2023,July,Telangana,Rangareddy,202,5118,"Kotha Kunta, Haffezpet, Serilingampally (M)",0.3,8.42,786,12,6.14,18,120,169,1.92,488,25
2023,July,Telangana,Rangareddy,203,5119,"Kaidam Kunta, Hafeezpet, Serilingampally (M)",0.3,6.96,1542,12,8.32,34,176,188,3.62,988,25
2023,July,Telangana,Rangareddy,204,5120,"Thammidi Kunta, Khanamet, Serilingampally",1,6.72,1020,5.4,3.6,16,132,68,1.4,588,25
2023,July,Telangana,Rangareddy,205,5121,"Pale Cheruvu, Kattedan",0.3,7.24,1420,6,21,13,160,88,1.2,880,25
2023,July,Telangana,Rangareddy,206,5122,"Mulagurd Lake (PJAU), Rajenderanagar,",4.5,7.29,2800,3,13,12,422,44,4.2,1708,25
2023,July,Telangana,Rangareddy,208,5124,"TCS Energy Park Lake,Gachibowli(V), Serilingampally (M), Rangareddy (D)",3.4,7.46,627,2.2,2.3,12,56,46,0.4,372,25
2023,July,Telangana,Rangareddy,210,5126,"Bathula Cheruvu, Amangal, Hayathnagar",2.2,7.24,1096,5,12,17,128,76,3.2,680,25
2023,July,Telangana,Rangareddy,211,5127,"Kummari Kunta, Amangal, Hayathnagar",4.7,7.32,602,5,16,13,88,66,1.6,374,25
2023,July,Telangana,Rangareddy,212,5128,"Palle Cheruvu, Mylardevpalli, Rajendranagar",0.3,7.06,1516,6,17,18,155,72,1.8,940,25
2023,July,Telangana,Rangareddy,213,5129,"Erra Kunta, Laxmiguda, Rajenderanagar",0.3,7.28,1612,12,22,12,182,163,1.6,1016,25
2023,July,Telangana,Rangareddy,214,5130,"Pathikunta, Budwel, Rajendranagar",6.1,7.36,502,2,12,10,44,20,1.8,302,25
2023,July,Telangana,Rangareddy,215,5131,"Yellamma Cheruvu, Manikonda, Rajenderanagar",0.3,6.99,1261,6,8.12,19,155,56,2.46,784,25
2023,July,Telangana,,216,5132,"Malkam Cheruvu, Raidurgam, Serilingampally",3.8,7.29,889,12,NA,48.8,114,60,BDL,532,25
2023,July,Telangana,Rangareddy,217,5133,"Chandana Cheruvu, Jillelguda,",2,7.76,1421,4.8,14,22,190,84,1.4,908,25
2023,July,Telangana,Rangareddy,218,5134,"Manthrala Cheruvu, Meerpet",0.3,7.24,1467,6,10,19,182,55,2.2,926,25
2023,August,Telangana,,58,1172,U/s of Musi at Gandipet (Osmansagar lake),6.2,7.81,489,1.8,0.3,8,48,28,0.4,302,25
2023,August,Telangana,,59,1215,Madannapet Lake,6.1,7.55,165,1.8,0.54,6,19,24,0.4,104,25
2023,August,Telangana,,60,1780,Gandigudem Tank,6.1,7.81,1310,3,30,8.1,236,32,NA,734,25
2023,August,Telangana,,61,2358,Mallapur tank,0.3,7.64,2658,10,8.3,38,210,129,4.16,1648,25
2023,August,Telangana,,62,2347,Asani Kunta,NIL,7.62,2902,18,45,40.1,867,219,NA,2002,25
2023,August,Telangana,,63,1783,Kistareddypet Tank,6,7.78,1304,3,13,8,250,34,NA,822,25
2023,August,Telangana,,64,2348,Khazipally Tank,6.1,7.53,1295,2.5,18,7,290,25,NA,816,25
2023,August,Telangana,,65,4243,"Isnapur Tank,",5.6,6.57,3040,10,75,10.1,651,144,NA,1702,25
2023,August,Telangana,,66,4302,Rudraram Tank,5.6,6.74,2122,11,48,9.2,359,84,NA,1188,25
2023,August,Telangana,,67,4240,"Muthangi Tank,",6.5,6.66,1058,3,14,7,265,28,NA,667,25
2023,August,Telangana,,68,4241,"Chitkul Tank,",7,7.13,1694,3.5,28,6.1,311,44,NA,949,25
2023,August,Telangana,,69,4242,"Lakadaram Cheruvu,",6.4,7.61,1358,4,16,5.8,211,44,0.26,760,25
2023,August,Telangana,,71,1789,Himayathsagar lake,6.2,7.92,484,1.8,0.3,6,52,20,0.4,306,25
2023,August,Telangana,,72,3069,"Shameerpet lake, Shameerpet",5.8,7.69,532,2,0.65,14,78,32,0.4,320,25
2023,August,Telangana,,73,3078,"Pragathinagar cheruvu, Kukatpally",2.3,7.59,816,5.4,5.46,12,88,55,1.2,510,25
2023,August,Telangana,,74,2340,Lakshminarayana cheruvu,5.8,7.4,1564,4,3.56,11,178,99,0.4,954,25
2023,August,Telangana,,76,4234,"Umda sagar lake, Shamshabad ",1.8,7.28,1220,5,3.4,16,138,93,0.4,732,25
2023,August,Telangana,,77,1464,Bibinagar Tank,6.8,7.29,1267,3.8,50,5.2,196,42,NA,710,25
2023,August,Telangana,,78,3068,Ramappa lake,6.2,7.68,208,1,1.4,13,34,12,0.4,122,25
2023,August,Telangana,,79,1447,Dharmasagar tank,6.2,7.8,299,1,1.2,14,36,12,0.4,180,25
2023,August,Telangana,,80,2346,Bhadrakali Cheruvu,5.6,7.96,357,1.2,0.89,10,48,19,0.4,210,25
2023,August,Telangana,,81,3084,"Waddepally tank, Kazipet",5.6,7.64,294,1.8,1.4,12,50,31,0.4,178,25
2023,August,Telangana,,82,3085,Chinnawaddepally tank,4.8,7.76,524,2,2.6,16,78,23,0.4,310,25
2023,August,Telangana,,83,2343,Premajipet tank,0.3,6.95,2205,14,5.6,16,220,165,2.8,1320,25
2023,August,Telangana,,84,2345,Sai Cheruvu,2.4,7.81,999,3,4.2,18,134,58,0.4,592,25
2023,August,Telangana,,86,4223,"Vemulawada temple  Koneru , Karimnagar",5,6.84,410,2,2.12,8,54,20,0.4,246,25
2023,August,Telangana,,87,4228,"Pedda Cheruvu/Ibrahim Cheruvu, Rajendra Nagar",4,6.74,1209,3.2,3.86,8,162,32,0.4,750,25
2023,August,Telangana,,88,4230,Kistaipally Cheruvu,7,7.87,2384,3.9,72,8.2,455,48,NA,1335,25
2023,August,Telangana,,89,4231,"Rayam Cheruvu,",7.2,7.83,1025,3.1,29,6.1,244,24,NA,615,25
2023,August,Telangana,,90,4232,"Komati Cheruvu,",6.8,7.91,598,3,19,3.8,105,36,NA,358,25
2023,August,Telangana,,91,4235,Lake Kamuni (Shamshabad Lake),1,7.08,500,5.8,3.94,13,67,78,0.4,305,25
2023,August,Telangana,,92,4233,"Gaddapotharam cheruvu,",6.5,6.86,2230,5,50,12,489,60,NA,1249,25
2023,August,Telangana,,93,4238,"Ameenpur Cheruvu,",7.9,7.48,1282,4.2,10,8,216,34,NA,718,25
2023,August,Telangana,,94,4239,"Mahaboobsagar Tank,",6.8,7.3,1051,2.6,28,4.1,188,34,NA,589,25
2023,August,Telangana,,95,4244,"Erdanoor Tank,",7.6,7.57,1605,3.1,40,3.8,354,17,NA,899,25
2023,August,Telangana,,96,4245,"Mallepally Tank,",6,8.29,1795,5.1,43,3.9,311,80,NA,1005,25
2023,August,Telangana,,97,4247,"Mucharla Nagaram cheruvu, Warangal",5.1,8.05,384,1.2,3.2,8,46,16,0.4,220,25
2023,August,Telangana,,98,4248,"Koti Cheruvu, Hanamkonda, Warangal",4.2,7.89,667,2.4,3.2,8,82,35,0.4,394,25
2023,August,Telangana,,99,4229,Neknampur Lake,0.3,7.05,1258,10,4.32,16,152,87,3.86,780,25
2023,August,Telangana,,100,4249,"Rangasamudram, Warangal",5.6,7.95,439,2.5,2,12,42,27,0.4,260,25
2023,August,Telangana,,101,4661,Peddakanjarla Tank,6.5,6.67,347,3,12,3.5,43,44,NA,194,25
2023,August,Telangana,,102,4666,Ismailkhanpet Tank,7,7.24,980,3.2,26,3.2,187,20,NA,549,25
2023,August,Telangana,,103,4670,"Bairamalaguda Cheruvu / Maddela Kunta, Medchal-Malkajigiri District.",3.1,7,939,5.2,5.84,16,154,47,2.96,582,25
2023,August,Telangana,,104,4675,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",4.8,7.23,742,3.2,1.46,5,112,48,1.92,452,25
2023,August,Telangana,,105,4680,Laknavaram lake,6.2,7.2,75,1.2,0.86,10,12,31,0.4,42,25
2023,August,Telangana,,106,4681,Pakala lake Narsampet,6.2,7.51,128,1.2,0.48,4,16,20,0.4,82,25
2023,August,Telangana,,108,4688,"Narinja River, Kothur - B (V), Zaheerabad",7,8.09,642,2.3,12,3.2,96,27,NA,360,25
2023,August,Telangana,,109,1391,Hussain sagar Lake,1.6,7.44,1059,4.8,4.4,10,120,64,0.96,656,25
2023,August,Telangana,,110,3071,Langarhouse lake,0.3,7.59,1325,6.2,8.3,14,180,87,2.84,826,25
2023,August,Telangana,,111,2341,Miralam tank,0.3,7.09,1279,8,4.86,16,148,95,1.82,780,25
2023,August,Telangana,,112,3073,"Hasmathpet lake, Hasmathpet",0.3,7.2,1347,7,13,29,188,87,6.7,836,25
2023,August,Telangana,,113,3072,Safilguda lake,0.3,7.22,1078,8,6.45,24,122,111,4.02,668,25
2023,August,Telangana,,114,3075,Rangadhamuni cheruvu,3.8,7.12,1120,3.6,15,24,152,40,3.3,694,25
2023,August,Telangana,,115,3076,"Amber cheruvu, Kukatpally",2.1,7.62,836,5,4.92,12,72,59,3.86,526,25
2023,August,Telangana,,116,3077,"Kapra cheruvu, Kapra",3.6,6.82,829,4.3,10,19,92,36,3.9,530,25
2023,August,Telangana,,117,2357,Durgam cheruvu,3.9,6.86,932,2.4,12,21,120,20,1.6,578,25
2023,August,Telangana,,118,2344,Nalla cheruvu,0.3,7.22,1364,9,8,12,142,110,4.2,846,25
2023,August,Telangana,,119,2359,Pedda Cheruvu (Peerjadhi guda),0.3,7.65,1175,6,8.38,18,162,91,2.96,715,25
2023,August,Telangana,,120,2342,Noor Md. Kunta,0.3,7.24,1606,12,5.8,13,168,246,2.8,962,25
2023,August,Telangana,,121,3070,"Fox sagar, Jeedimetla",4,7.63,1034,2.4,3.5,14,122,36,0.4,640,25
2023,August,Telangana,,122,3074,Banjara Lake,0.3,6.96,1192,6.2,7,9,122,87,2.4,751,25
2023,August,Telangana,,125,3086,Saki Tank,6.1,7.95,906,3.5,30,4,125,44,NA,507,25
2023,August,Telangana,,126,4237,Mundla Katwa Lake,2.8,6.57,705,4,2.64,14,70,32,0.4,436,25
2023,August,Telangana,,127,4667,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",0.3,7.18,1243,8,5.4,10,166,112,1.48,746,25
2023,August,Telangana,,129,4669,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",4.2,7.3,552,2.5,17,18,54,28,0.6,349,25
2023,August,Telangana,,131,4672,"Medi Kunta (Wipro Lake), Nanakramguda",5.4,7.5,937,1.2,13,14,108,16,0.8,580,25
2023,August,Telangana,,133,4674,"Meedi Kunta, Hafeezpet (V), Serlingampally",2.8,7,609,2.6,17,12,78,44,4.4,384,25
2023,August,Telangana,,134,4676,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",3.2,7.12,863,2.7,17,16,93,23,0.4,552,25
2023,August,Telangana,,135,4677,"Lingam Cheruvu, Suraram (V), Quthubullapur",3,6.79,852,3.5,6,10,125,39,0.7,521,25
2023,August,Telangana,,136,4678,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",0.3,6.85,803,8,10.64,14,130,103,1.94,494,25
2023,August,Telangana,,137,4679,HUDA Park Lake,0.3,6.74,1756,8,4.8,21,202,157,2.8,1052,25
2023,August,Telangana,,138,4683,"Pedda cheruvu, Madikonda",4.5,8.05,693,2.2,2.2,9,88,35,0.4,408,25
2023,August,Telangana,,139,4684,Campus Lake Icrisat,6.4,7.18,450,3.8,32,3.9,72,17,NA,282,25
2023,August,Telangana,,140,4685,Surisigal Lake Icrisat,6.3,7.95,875,3.2,29,3.1,105,19,NA,490,25
2023,August,Telangana,,141,4686,Icrisat Lake,6.7,7.12,832,3,28,3,115,20,NA,466,25
2023,August,Telangana,,142,4687,Red Lake Icrisat,5.6,6.9,765,4,32,4.1,105,24,NA,428,25
2023,August,Telangana,,143,4689,"Sunnam Kunta, Jubille hills",2.4,6.97,749,4,4.8,6,104,52,1.96,464,25
2023,August,Telangana,,144,4690,"Banjara Kunta (Singadi Kunta), Shaikpet",0.3,7.14,1046,6,4.2,6,148,60,1.2,638,25
2023,August,Telangana,,145,4691,"Nagole Cheruvu, Uppal Malkajigiri District.",1.8,6.78,695,5.2,11.84,12,93,56,1.96,424,25
2023,August,Telangana,,146,4692,"Ramanthapur Pedda Cheruvu, Medchal-Malkajigiri District.",0.3,7.04,1208,8,9,20,120,99,11.2,748,25
2023,August,Telangana,,147,4693,"Patel Cheruvu, Madeenaguda, Miyapur",2.8,6.57,705,4,2.64,14,70,32,0.4,436,25
2023,August,Telangana,,149,4695,"Khaja Kunta, Kukatpally (V)",2,6.86,851,4.2,8,14,120,39,5,538,25
2023,August,Telangana,,152,4698,"Mannevari Kunta, Machabollaram (V), Alwal",4.9,6.74,516,2,2.16,8,74,20,0.4,316,25
2023,August,Telangana,,153,4699,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",4.9,6.74,516,2,2.16,8,74,20,0.4,316,25
2023,August,Telangana,,154,4700,"Large tank,/ Saroornagar, Rangareddy District.",0.3,7.28,1219,10,4.2,11,156,125,1.4,732,25
2023,August,Telangana,,155,4701,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",2.2,7.11,1164,4.3,11,13,132,36,3.3,748,25
2023,August,Telangana,,156,4702,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",4.4,7.16,1500,16,NA,22.4,162,55,0.21,886,25
2023,August,Telangana,,158,4704,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",0.3,7.11,948,10,8.58,10,123,94,2.06,588,25
2023,August,Telangana,,159,4705,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",1.2,7.36,1150,5.1,16,14,113,47,3.9,736,25
2023,August,Telangana,,160,5029,"Mohini Cheruvu, Amberpet, Hyderabad",2.8,6.75,581,3,2.5,12,68,36,0.68,366,25
2023,August,Telangana,,161,5030,"Naya Quila Talab, Golconda, Hyderabad",0.3,7.42,1282,8,4.02,11,144,100,2.86,782,25
2023,August,Telangana,,163,5032,"Kotha Cheruvu, Shaikpet, Hyderabad",1.5,7.09,974,5.4,5.12,12,132,92,2.42,600,25
